FIX,0,64,5.931494
FIX,1,64,5.931330
FIX,2,64,5.930494
FIX,3,64,5.931385
FIX,4,64,5.933601
FIX,5,64,5.934930
FIX,6,64,5.932308
FIX,7,64,5.931311
FIX,8,64,5.934629
FIX,9,64,5.930977
FIX,10,64,5.931343
FIX,11,64,5.934017
FIX,12,64,5.934888
FIX,13,64,5.928994
FIX,14,64,5.928575
FIX,15,64,5.933627
FIX,16,64,5.932279
FIX,17,64,5.929490
FIX,18,64,5.934068
FIX,19,64,5.928863
FIX,20,64,5.930279
FIX,21,64,5.931657
FIX,22,64,5.934184
FIX,23,64,5.934134
FIX,24,64,5.932766
FIX,25,64,5.929018
FIX,26,64,5.931061
FIX,27,64,5.932172
FIX,28,64,5.933262
FIX,29,64,5.933499
FIX,30,64,5.932967
FIX,31,64,5.933127
FIX,32,64,5.932568
FIX,33,64,5.932807
FIX,34,64,5.931184
FIX,35,64,5.933273
FIX,36,64,5.934182
FIX,37,64,5.931193
FIX,38,64,5.932232
FIX,39,64,5.930787
FIX,40,64,5.932776
FIX,41,64,5.930729
FIX,42,64,5.928674
FIX,43,64,5.932282
FIX,44,64,5.937935
FIX,45,64,5.934372
FIX,46,64,5.930391
FIX,47,64,5.930538
FIX,48,64,5.933015
FIX,49,64,5.931998
FIX,50,64,5.930364
FIX,51,64,5.934499
FIX,52,64,5.933272
FIX,53,64,5.938501
FIX,54,64,5.930273
FIX,55,64,5.933035
FIX,56,64,5.930455
FIX,57,64,5.931673
FIX,58,64,5.931346
FIX,59,64,5.933464
FIX,60,64,5.930584
FIX,61,64,5.934944
FIX,62,64,5.933238
FIX,63,64,5.930432
FIX,64,64,5.931430
FIX,65,64,5.930567
FIX,66,64,5.932717
FIX,67,64,5.930517
FIX,68,64,5.934375
FIX,69,64,5.929908
FIX,70,64,5.936428
FIX,71,64,5.931110
FIX,72,64,5.932054
FIX,73,64,5.931136
FIX,74,64,5.928702
FIX,75,64,5.929810
FIX,76,64,5.928597
FIX,77,64,5.930540
FIX,78,64,5.933241
FIX,79,64,5.933369
FIX,80,64,5.929650
FIX,81,64,5.930231
FIX,82,64,5.931653
FIX,83,64,5.931808
FIX,84,64,5.930067
FIX,85,64,5.931301
FIX,86,64,5.932758
FIX,87,64,5.930229
FIX,88,64,5.932708
FIX,89,64,5.932962
FIX,90,64,5.932427
FIX,91,64,5.929924
FIX,92,64,5.933744
FIX,93,64,5.931801
FIX,94,64,5.930628
FIX,95,64,5.932169
FIX,96,64,5.930857
FIX,97,64,5.929925
FIX,98,64,5.930349
FIX,99,64,5.930379
