FIX,0,128,9.356512
FIX,1,128,9.365845
FIX,2,128,9.333050
FIX,3,128,9.339953
FIX,4,128,9.344395
FIX,5,128,9.346739
FIX,6,128,9.333092
FIX,7,128,9.342988
FIX,8,128,9.350080
FIX,9,128,9.338784
FIX,10,128,9.352813
FIX,11,128,9.332054
FIX,12,128,9.355397
FIX,13,128,9.354872
FIX,14,128,9.340139
FIX,15,128,9.346871
FIX,16,128,9.334039
FIX,17,128,9.361091
FIX,18,128,9.363035
FIX,19,128,9.352753
FIX,20,128,9.361610
FIX,21,128,9.329301
FIX,22,128,9.350685
FIX,23,128,9.331392
FIX,24,128,9.361816
FIX,25,128,9.364396
FIX,26,128,9.342870
FIX,27,128,9.352273
FIX,28,128,9.370027
FIX,29,128,9.358826
FIX,30,128,9.344893
FIX,31,128,9.351639
FIX,32,128,9.341114
FIX,33,128,9.346253
FIX,34,128,9.331687
FIX,35,128,9.349412
FIX,36,128,9.352826
FIX,37,128,9.338381
FIX,38,128,9.347705
FIX,39,128,9.322119
FIX,40,128,9.341758
FIX,41,128,9.334552
FIX,42,128,9.343017
FIX,43,128,9.354398
FIX,44,128,9.336757
FIX,45,128,9.343254
FIX,46,128,9.349197
FIX,47,128,9.348026
FIX,48,128,9.330447
FIX,49,128,9.338338
FIX,50,128,9.336966
FIX,51,128,9.345325
FIX,52,128,9.354149
FIX,53,128,9.348420
FIX,54,128,9.359957
FIX,55,128,9.341209
FIX,56,128,9.345838
FIX,57,128,9.345967
FIX,58,128,9.347460
FIX,59,128,9.342048
FIX,60,128,9.348242
FIX,61,128,9.346390
FIX,62,128,9.337374
FIX,63,128,9.352196
FIX,64,128,9.358724
FIX,65,128,9.353205
FIX,66,128,9.352026
FIX,67,128,9.343184
FIX,68,128,9.338330
FIX,69,128,9.376150
FIX,70,128,9.327262
FIX,71,128,9.346097
FIX,72,128,9.335920
FIX,73,128,9.351696
FIX,74,128,9.349206
FIX,75,128,9.343844
FIX,76,128,9.352812
FIX,77,128,9.351315
FIX,78,128,9.345558
FIX,79,128,9.363467
FIX,80,128,9.338156
FIX,81,128,9.355035
FIX,82,128,9.340642
FIX,83,128,9.337413
FIX,84,128,9.363987
FIX,85,128,9.346607
FIX,86,128,9.336354
FIX,87,128,9.343757
FIX,88,128,9.320062
FIX,89,128,9.355114
FIX,90,128,9.339561
FIX,91,128,9.345259
FIX,92,128,9.338489
FIX,93,128,9.356681
FIX,94,128,9.337239
FIX,95,128,9.322962
FIX,96,128,9.332510
FIX,97,128,9.351434
FIX,98,128,9.350382
FIX,99,128,9.345896
