FIX,0,32,5.462034
FIX,1,32,5.462068
FIX,2,32,5.462261
FIX,3,32,5.461961
FIX,4,32,5.461897
FIX,5,32,5.462254
FIX,6,32,5.462238
FIX,7,32,5.462066
FIX,8,32,5.461803
FIX,9,32,5.461858
FIX,10,32,5.462105
FIX,11,32,5.462165
FIX,12,32,5.462283
FIX,13,32,5.462069
FIX,14,32,5.462041
FIX,15,32,5.461895
FIX,16,32,5.462256
FIX,17,32,5.461959
FIX,18,32,5.462318
FIX,19,32,5.462238
FIX,20,32,5.462459
FIX,21,32,5.461783
FIX,22,32,5.461989
FIX,23,32,5.462277
FIX,24,32,5.462153
FIX,25,32,5.462034
FIX,26,32,5.462311
FIX,27,32,5.462034
FIX,28,32,5.461984
FIX,29,32,5.461760
FIX,30,32,5.462144
FIX,31,32,5.461835
FIX,32,32,5.462347
FIX,33,32,5.461799
FIX,34,32,5.462336
FIX,35,32,5.461902
FIX,36,32,5.462020
FIX,37,32,5.462085
FIX,38,32,5.462018
FIX,39,32,5.461943
FIX,40,32,5.462201
FIX,41,32,5.462075
FIX,42,32,5.462093
FIX,43,32,5.462171
FIX,44,32,5.462614
FIX,45,32,5.462048
FIX,46,32,5.462315
FIX,47,32,5.462034
FIX,48,32,5.462295
FIX,49,32,5.462018
FIX,50,32,5.461956
FIX,51,32,5.462395
FIX,52,32,5.461943
FIX,53,32,5.462020
FIX,54,32,5.461732
FIX,55,32,5.462041
FIX,56,32,5.461844
FIX,57,32,5.461540
FIX,58,32,5.462285
FIX,59,32,5.462212
FIX,60,32,5.462244
FIX,61,32,5.462190
FIX,62,32,5.461776
FIX,63,32,5.462430
FIX,64,32,5.462029
FIX,65,32,5.462117
FIX,66,32,5.462032
FIX,67,32,5.462148
FIX,68,32,5.462366
FIX,69,32,5.461899
FIX,70,32,5.461844
FIX,71,32,5.462068
FIX,72,32,5.462265
FIX,73,32,5.461913
FIX,74,32,5.461982
FIX,75,32,5.462267
FIX,76,32,5.461984
FIX,77,32,5.462050
FIX,78,32,5.462132
FIX,79,32,5.462310
FIX,80,32,5.462151
FIX,81,32,5.462004
FIX,82,32,5.461785
FIX,83,32,5.462078
FIX,84,32,5.462279
FIX,85,32,5.462277
FIX,86,32,5.462101
FIX,87,32,5.462201
FIX,88,32,5.462231
FIX,89,32,5.462274
FIX,90,32,5.462327
FIX,91,32,5.462201
FIX,92,32,5.462109
FIX,93,32,5.462050
FIX,94,32,5.462157
FIX,95,32,5.462023
FIX,96,32,5.462171
FIX,97,32,5.462295
FIX,98,32,5.461909
FIX,99,32,5.461851
