FIX,0,512,23.568533
FIX,1,512,23.583947
FIX,2,512,23.574680
FIX,3,512,23.591695
FIX,4,512,23.567792
FIX,5,512,23.579646
FIX,6,512,23.586459
FIX,7,512,23.577985
FIX,8,512,23.587690
FIX,9,512,23.551230
FIX,10,512,23.576445
FIX,11,512,23.590894
FIX,12,512,23.600174
FIX,13,512,23.557509
FIX,14,512,23.550676
FIX,15,512,23.579402
FIX,16,512,23.606707
FIX,17,512,23.592242
FIX,18,512,23.572581
FIX,19,512,23.601531
FIX,20,512,23.585497
FIX,21,512,23.571269
FIX,22,512,23.592723
FIX,23,512,23.571906
FIX,24,512,23.556496
FIX,25,512,23.582766
FIX,26,512,23.538694
FIX,27,512,23.582078
FIX,28,512,23.603262
FIX,29,512,23.600626
FIX,30,512,23.582617
FIX,31,512,23.602311
FIX,32,512,23.590165
FIX,33,512,23.596236
FIX,34,512,23.596514
FIX,35,512,23.575057
FIX,36,512,23.588092
FIX,37,512,23.601809
FIX,38,512,23.581975
FIX,39,512,23.580698
FIX,40,512,23.589974
FIX,41,512,23.564064
FIX,42,512,23.576445
FIX,43,512,23.571886
FIX,44,512,23.598323
FIX,45,512,23.572664
FIX,46,512,23.585186
FIX,47,512,23.578826
FIX,48,512,23.587113
FIX,49,512,23.588332
FIX,50,512,23.609518
FIX,51,512,23.595303
FIX,52,512,23.578006
FIX,53,512,23.597912
FIX,54,512,23.597232
FIX,55,512,23.576208
FIX,56,512,23.555165
FIX,57,512,23.574916
FIX,58,512,23.584109
FIX,59,512,23.570474
FIX,60,512,23.601456
FIX,61,512,23.592935
FIX,62,512,23.581809
FIX,63,512,23.581805
FIX,64,512,23.627590
FIX,65,512,23.566489
FIX,66,512,23.593470
FIX,67,512,23.556434
FIX,68,512,23.591363
FIX,69,512,23.584415
FIX,70,512,23.583475
FIX,71,512,23.571927
FIX,72,512,23.580777
FIX,73,512,23.582327
FIX,74,512,23.591355
FIX,75,512,23.581531
FIX,76,512,23.573331
FIX,77,512,23.584519
FIX,78,512,23.588697
FIX,79,512,23.594818
FIX,80,512,23.578039
FIX,81,512,23.574569
FIX,82,512,23.591662
FIX,83,512,23.594772
FIX,84,512,23.579965
FIX,85,512,23.591015
FIX,86,512,23.576556
FIX,87,512,23.600464
FIX,88,512,23.588336
FIX,89,512,23.583848
FIX,90,512,23.571252
FIX,91,512,23.596771
FIX,92,512,23.604743
FIX,93,512,23.607251
FIX,94,512,23.576730
FIX,95,512,23.580591
FIX,96,512,23.597290
FIX,97,512,23.598605
FIX,98,512,23.565632
FIX,99,512,23.584697
