FIX,0,16,2.761685
FIX,1,16,2.761793
FIX,2,16,2.761673
FIX,3,16,2.761839
FIX,4,16,2.761616
FIX,5,16,2.761802
FIX,6,16,2.761572
FIX,7,16,2.761671
FIX,8,16,2.761657
FIX,9,16,2.761644
FIX,10,16,2.761721
FIX,11,16,2.761411
FIX,12,16,2.761600
FIX,13,16,2.761637
FIX,14,16,2.761634
FIX,15,16,2.761711
FIX,16,16,2.761648
FIX,17,16,2.761880
FIX,18,16,2.761646
FIX,19,16,2.761625
FIX,20,16,2.761621
FIX,21,16,2.761811
FIX,22,16,2.761712
FIX,23,16,2.761679
FIX,24,16,2.761658
FIX,25,16,2.761753
FIX,26,16,2.761821
FIX,27,16,2.761813
FIX,28,16,2.761883
FIX,29,16,2.761678
FIX,30,16,2.761438
FIX,31,16,2.761502
FIX,32,16,2.761551
FIX,33,16,2.761764
FIX,34,16,2.761843
FIX,35,16,2.761585
FIX,36,16,2.761605
FIX,37,16,2.761895
FIX,38,16,2.761837
FIX,39,16,2.761607
FIX,40,16,2.761651
FIX,41,16,2.761890
FIX,42,16,2.761755
FIX,43,16,2.761655
FIX,44,16,2.761435
FIX,45,16,2.761643
FIX,46,16,2.761658
FIX,47,16,2.761733
FIX,48,16,2.761677
FIX,49,16,2.761640
FIX,50,16,2.761713
FIX,51,16,2.761711
FIX,52,16,2.761506
FIX,53,16,2.761585
FIX,54,16,2.761671
FIX,55,16,2.761692
FIX,56,16,2.761567
FIX,57,16,2.761681
FIX,58,16,2.761680
FIX,59,16,2.761630
FIX,60,16,2.761859
FIX,61,16,2.761720
FIX,62,16,2.761762
FIX,63,16,2.761668
FIX,64,16,2.761742
FIX,65,16,2.761752
FIX,66,16,2.761748
FIX,67,16,2.761724
FIX,68,16,2.761763
FIX,69,16,2.761643
FIX,70,16,2.761645
FIX,71,16,2.761881
FIX,72,16,2.761724
FIX,73,16,2.761552
FIX,74,16,2.761645
FIX,75,16,2.761697
FIX,76,16,2.761768
FIX,77,16,2.761693
FIX,78,16,2.761686
FIX,79,16,2.761556
FIX,80,16,2.761633
FIX,81,16,2.761470
FIX,82,16,2.761666
FIX,83,16,2.761642
FIX,84,16,2.761691
FIX,85,16,2.761646
FIX,86,16,2.761502
FIX,87,16,2.761841
FIX,88,16,2.761778
FIX,89,16,2.761855
FIX,90,16,2.761644
FIX,91,16,2.761693
FIX,92,16,2.761453
FIX,93,16,2.761723
FIX,94,16,2.761955
FIX,95,16,2.761757
FIX,96,16,2.761693
FIX,97,16,2.761600
FIX,98,16,2.761525
FIX,99,16,2.761753
