FIX,0,64,10.855628
FIX,1,64,10.854624
FIX,2,64,10.855569
FIX,3,64,10.854954
FIX,4,64,10.855821
FIX,5,64,10.855818
FIX,6,64,10.854754
FIX,7,64,10.855688
FIX,8,64,10.857202
FIX,9,64,10.856745
FIX,10,64,10.856900
FIX,11,64,10.855010
FIX,12,64,10.854747
FIX,13,64,10.855512
FIX,14,64,10.856840
FIX,15,64,10.855245
FIX,16,64,10.857075
FIX,17,64,10.855695
FIX,18,64,10.855986
FIX,19,64,10.856043
FIX,20,64,10.855786
FIX,21,64,10.856724
FIX,22,64,10.857704
FIX,23,64,10.856510
FIX,24,64,10.855621
FIX,25,64,10.856173
FIX,26,64,10.856001
FIX,27,64,10.856752
FIX,28,64,10.856844
FIX,29,64,10.856577
FIX,30,64,10.856102
FIX,31,64,10.857153
FIX,32,64,10.856225
FIX,33,64,10.856310
FIX,34,64,10.856682
FIX,35,64,10.856355
FIX,36,64,10.856348
FIX,37,64,10.856267
FIX,38,64,10.855786
FIX,39,64,10.857096
FIX,40,64,10.855871
FIX,41,64,10.856433
FIX,42,64,10.856018
FIX,43,64,10.857240
FIX,44,64,10.856348
FIX,45,64,10.857016
FIX,46,64,10.856011
FIX,47,64,10.856057
FIX,48,64,10.855727
FIX,49,64,10.856004
FIX,50,64,10.856917
FIX,51,64,10.857072
FIX,52,64,10.857146
FIX,53,64,10.855825
FIX,54,64,10.856355
FIX,55,64,10.856155
FIX,56,64,10.856310
FIX,57,64,10.856046
FIX,58,64,10.857128
FIX,59,64,10.856299
FIX,60,64,10.857146
FIX,61,64,10.856478
FIX,62,64,10.856176
FIX,63,64,10.856531
FIX,64,64,10.855716
FIX,65,64,10.856324
FIX,66,64,10.855674
FIX,67,64,10.856450
FIX,68,64,10.855540
FIX,69,64,10.857061
FIX,70,64,10.856468
FIX,71,64,10.857114
FIX,72,64,10.856763
FIX,73,64,10.856886
FIX,74,64,10.856591
FIX,75,64,10.856689
FIX,76,64,10.855769
FIX,77,64,10.856794
FIX,78,64,10.855439
FIX,79,64,10.857940
FIX,80,64,10.856029
FIX,81,64,10.856060
FIX,82,64,10.856527
FIX,83,64,10.857026
FIX,84,64,10.856299
FIX,85,64,10.857016
FIX,86,64,10.855691
FIX,87,64,10.855649
FIX,88,64,10.855014
FIX,89,64,10.857016
FIX,90,64,10.857666
FIX,91,64,10.856721
FIX,92,64,10.856988
FIX,93,64,10.856942
FIX,94,64,10.856780
FIX,95,64,10.856496
FIX,96,64,10.855635
FIX,97,64,10.856411
FIX,98,64,10.857153
FIX,99,64,10.857118
